"41.000000 61500000.000000 12.000000 7.000000 84.000000 15.000000 80.000000 6000.000000 -42.067319 -48.575492 -54.528301 0.587431 10267469.983676 13952174.843851 1.209996 0.812841"
"10.000000 5000000.000000 31.000000 21.000000 651.000000 7.000000 160.000000 4000.000000 -48.585970 -58.941463 -70.836789 0.188367 4999992.074874 0.001050 0.643036 0.595749"
"35.000000 8750000.000000 26.000000 3.000000 78.000000 31.000000 40.000000 10000.000000 -44.589622 -56.413268 -66.196494 0.057520 8749999.998951 0.001225 0.475930 0.467225"
"33.000000 33000000.000000 6.000000 31.000000 186.000000 1023.000000 160.000000 4000.000000 -41.278143 -57.220044 -69.751529 0.060587 6454702.224760 10455273.843601 0.783460 0.766496"
"30.000000 60000000.000000 22.000000 32.000000 704.000000 511.000000 40.000000 12000.000000 -41.438553 -61.568104 -69.876350 0.098025 18236475.765918 9742336.816041 0.885758 0.858837"
"23.000000 46000000.000000 20.000000 2.000000 40.000000 15.000000 40.000000 10000.000000 -41.720461 -52.129171 -61.482552 0.507021 16333815.001532 4914924.825793 1.132628 0.858804"
"35.000000 26250000.000000 19.000000 1.000000 19.000000 511.000000 160.000000 12000.000000 -41.118636 -50.485326 -60.686237 0.112529 21373533.005443 9653524.430724 0.888547 0.851735"
"29.000000 7250000.000000 34.000000 36.000000 1224.000000 7.000000 20.000000 10000.000000 -48.718175 -66.771664 -78.161337 0.165344 7249995.949009 0.001417 0.549785 0.526375"
"14.000000 7000000.000000 36.000000 6.000000 216.000000 31.000000 80.000000 8000.000000 -49.975102 -66.559736 -71.973667 0.051401 6999999.999659 0.001132 0.461353 0.453625"
"41.000000 61500000.000000 13.000000 10.000000 130.000000 511.000000 20.000000 8000.000000 -41.460164 -51.698564 -58.008707 0.129223 12951648.300058 16033838.645656 0.917465 0.878303"
"7.000000 10500000.000000 27.000000 12.000000 324.000000 63.000000 20.000000 4000.000000 -41.792384 -53.192849 -64.986194 0.144467 6888316.842759 413075.710767 0.940175 0.892775"
"21.000000 5250000.000000 11.000000 18.000000 198.000000 255.000000 40.000000 4000.000000 -41.305423 -49.903959 -61.079770 0.040442 5249999.999962 0.004492 0.655454 0.646437"
"23.000000 11500000.000000 35.000000 4.000000 140.000000 3.000000 20.000000 12000.000000 -44.270761 -61.673851 -70.180136 0.301931 11499205.668894 0.001547 0.717389 0.649830"
"23.000000 23000000.000000 38.000000 32.000000 1216.000000 63.000000 160.000000 10000.000000 -43.261505 -65.739893 -77.617327 0.323947 18041064.773564 4062269.351660 1.035512 0.894601"
"8.000000 12000000.000000 19.000000 12.000000 228.000000 255.000000 40.000000 8000.000000 -43.753292 -54.882423 -61.055929 0.050489 11962731.242034 715548.757769 0.780071 0.767110"
"4.000000 1000000.000000 37.000000 24.000000 888.000000 3.000000 160.000000 8000.000000 -54.361848 -64.755280 -71.501410 0.019172 1000000.000000 0.000523 0.061773 0.061375"
"26.000000 13000000.000000 33.000000 21.000000 693.000000 511.000000 40.000000 12000.000000 -48.204646 -60.878985 -72.883997 0.027986 12999999.999995 0.007365 0.619001 0.613917"
"34.000000 17000000.000000 38.000000 13.000000 494.000000 127.000000 40.000000 8000.000000 -43.743215 -59.428291 -73.298529 0.284712 13614132.587901 9978402.480735 1.014049 0.903638"
"35.000000 8750000.000000 25.000000 29.000000 725.000000 63.000000 20.000000 8000.000000 -41.406241 -62.824407 -72.104534 0.077037 8749999.989146 0.002688 0.690412 0.675531"
"27.000000 13500000.000000 6.000000 17.000000 102.000000 7.000000 20.000000 10000.000000 -41.602935 -51.069322 -59.096000 0.328071 13498188.343902 0.002460 0.883771 0.776346"
"33.000000 24750000.000000 14.000000 2.000000 28.000000 7.000000 40.000000 4000.000000 -41.287748 -48.017651 -56.295613 0.633855 6471143.283504 9875672.288360 1.250838 0.794333"
"8.000000 2000000.000000 40.000000 18.000000 720.000000 7.000000 20.000000 4000.000000 -56.996873 -64.917368 -73.327740 0.065855 1999999.999292 0.000746 0.282246 0.276500"
"21.000000 15750000.000000 15.000000 18.000000 270.000000 255.000000 40.000000 10000.000000 -49.813652 -56.595088 -60.939428 0.090257 15749999.930634 0.009550 0.852795 0.827325"
"17.000000 4250000.000000 16.000000 6.000000 96.000000 1023.000000 80.000000 4000.000000 -43.015465 -50.765686 -57.991808 0.018759 4250000.000000 0.010297 0.507998 0.504687"
"17.000000 4250000.000000 35.000000 27.000000 945.000000 31.000000 160.000000 8000.000000 -41.083139 -62.347471 -73.194945 0.024157 4250000.000000 0.000828 0.261487 0.259344"
"8.000000 8000000.000000 29.000000 18.000000 522.000000 63.000000 160.000000 12000.000000 -50.272728 -58.913280 -67.336436 0.018905 8000000.000000 0.001086 0.328094 0.326000"
"25.000000 50000000.000000 11.000000 30.000000 330.000000 7.000000 20.000000 6000.000000 -44.597218 -57.630535 -69.253456 0.596854 9011709.692297 6710259.477409 1.193150 0.830699"
"17.000000 34000000.000000 38.000000 39.000000 1482.000000 63.000000 20.000000 8000.000000 -57.614025 -70.284201 -81.296823 0.275014 9696638.728922 4917543.014180 1.007747 0.932802"
"20.000000 20000000.000000 32.000000 27.000000 864.000000 511.000000 20.000000 8000.000000 -51.412056 -64.489818 -73.208684 0.067183 10555205.887616 5744424.433770 0.845920 0.830431"
"16.000000 8000000.000000 18.000000 3.000000 54.000000 127.000000 80.000000 10000.000000 -43.400008 -53.821138 -60.048614 0.019225 8000000.000000 0.001709 0.396956 0.394400"
"20.000000 10000000.000000 24.000000 30.000000 720.000000 15.000000 40.000000 4000.000000 -44.354359 -60.574007 -70.373217 0.487424 6791712.566528 3447232.749960 1.124032 0.860850"
"13.000000 19500000.000000 32.000000 27.000000 864.000000 511.000000 20.000000 6000.000000 -50.202294 -66.848786 -73.006749 0.043910 7386367.431616 2787836.914375 0.777303 0.768088"
"36.000000 54000000.000000 23.000000 12.000000 276.000000 1023.000000 80.000000 12000.000000 -45.429387 -57.995669 -64.433174 0.066075 18890379.713781 13074530.161842 0.807877 0.789723"
"39.000000 9750000.000000 4.000000 40.000000 160.000000 15.000000 80.000000 4000.000000 -42.861098 -62.215522 -75.344572 0.580460 6753337.809638 13002998.213233 1.200029 0.819275"
"31.000000 23250000.000000 30.000000 4.000000 120.000000 31.000000 40.000000 12000.000000 -41.790812 -54.516439 -67.864831 0.466956 19274561.049199 9271074.801055 1.104221 0.874868"
"24.000000 12000000.000000 38.000000 40.000000 1520.000000 31.000000 40.000000 8000.000000 -54.292950 -69.824716 -78.859472 0.428021 11967036.531204 6421208.172937 1.076498 0.894037"
"28.000000 14000000.000000 32.000000 11.000000 352.000000 511.000000 40.000000 6000.000000 -45.522710 -59.700853 -70.634129 0.092061 9736079.088034 7443725.450727 0.868062 0.841244"
"14.000000 14000000.000000 5.000000 30.000000 150.000000 255.000000 160.000000 12000.000000 -46.258228 -59.860979 -68.397817 0.029016 13999999.999993 0.003642 0.579849 0.574167"
"5.000000 7500000.000000 37.000000 31.000000 1147.000000 15.000000 80.000000 12000.000000 -42.540450 -65.240583 -72.257738 0.045430 7499999.999864 0.000825 0.343723 0.338875"
"29.000000 14500000.000000 27.000000 2.000000 54.000000 255.000000 160.000000 6000.000000 -41.371399 -55.858241 -66.731659 0.164349 11056403.136874 6191705.424961 0.941489 0.882415"
"34.000000 68000000.000000 9.000000 19.000000 171.000000 3.000000 160.000000 6000.000000 -42.897975 -53.777811 -61.049706 0.730669 9131781.519364 10557626.112535 1.395950 0.722933"
"5.000000 7500000.000000 38.000000 21.000000 798.000000 127.000000 160.000000 4000.000000 -53.517941 -67.385380 -73.899412 0.057035 6544516.243405 233477.411447 0.808999 0.792868"
"9.000000 18000000.000000 17.000000 13.000000 221.000000 15.000000 40.000000 6000.000000 -46.224538 -54.261315 -60.834717 0.369824 10588137.464416 649837.505981 1.060367 0.891560"
"9.000000 4500000.000000 24.000000 26.000000 624.000000 511.000000 40.000000 4000.000000 -49.273644 -63.874669 -70.471268 0.022538 4500000.000000 0.006321 0.586603 0.582375"
"28.000000 56000000.000000 4.000000 28.000000 112.000000 15.000000 40.000000 8000.000000 -41.778020 -55.924855 -67.092066 0.534416 13076108.270531 7241047.968158 1.153193 0.847379"
"31.000000 23250000.000000 6.000000 36.000000 216.000000 15.000000 160.000000 6000.000000 -41.244207 -60.632549 -72.273944 0.548551 10390665.982140 7882351.156639 1.174528 0.831533"
"12.000000 18000000.000000 1.000000 37.000000 37.000000 15.000000 80.000000 8000.000000 -43.146574 -59.077200 -71.138739 0.413733 14110290.631916 1155317.457329 1.083019 0.880129"
"17.000000 8500000.000000 25.000000 4.000000 100.000000 3.000000 80.000000 10000.000000 -44.679842 -54.891111 -62.246754 0.181625 8499989.934506 0.000766 0.452098 0.421350"
"16.000000 12000000.000000 34.000000 26.000000 884.000000 7.000000 40.000000 10000.000000 -53.188127 -64.267923 -74.983610 0.249851 11999817.749490 0.001646 0.757537 0.692390"
"38.000000 19000000.000000 33.000000 31.000000 1023.000000 255.000000 40.000000 10000.000000 -52.337636 -64.204704 -75.482367 0.201714 15957263.134388 14177119.930139 0.972180 0.906457"
"3.000000 2250000.000000 3.000000 8.000000 24.000000 511.000000 40.000000 12000.000000 -45.293059 -45.634516 -45.805245 0.001471 2250000.000000 0.003051 0.098108 0.098062"
"41.000000 10250000.000000 4.000000 34.000000 136.000000 3.000000 20.000000 10000.000000 -42.918751 -58.114898 -69.839681 0.299983 10249327.786392 0.001404 0.704027 0.632434"
"5.000000 3750000.000000 9.000000 11.000000 99.000000 127.000000 160.000000 12000.000000 -41.671222 -48.442813 -53.622092 0.004580 3750000.000000 0.001193 0.148672 0.148438"
"9.000000 13500000.000000 24.000000 34.000000 816.000000 127.000000 160.000000 12000.000000 -50.787893 -60.757470 -70.723076 0.031571 13499999.999987 0.002150 0.560353 0.554375"
"41.000000 20500000.000000 37.000000 4.000000 148.000000 31.000000 40.000000 8000.000000 -41.530744 -61.191873 -73.401556 0.509202 12738102.535939 16428629.186861 1.130607 0.861337"
"2.000000 500000.000000 40.000000 28.000000 1120.000000 63.000000 20.000000 10000.000000 -65.403119 -65.403119 -65.403119 0.000768 500000.000000 0.001002 0.034956 0.034950"
"7.000000 5250000.000000 4.000000 7.000000 28.000000 63.000000 20.000000 12000.000000 -41.536088 -45.270692 -48.275445 0.012638 5250000.000000 0.001119 0.257725 0.256812"
"35.000000 17500000.000000 8.000000 1.000000 8.000000 1023.000000 160.000000 10000.000000 -40.942269 -44.745740 -49.571089 0.064249 16338152.326817 11472820.009574 0.794347 0.776062"
"34.000000 8500000.000000 2.000000 15.000000 30.000000 127.000000 20.000000 4000.000000 -41.082716 -49.112266 -55.892849 0.284712 7096921.686940 9179963.076844 1.014647 0.899535"
"30.000000 15000000.000000 8.000000 8.000000 64.000000 1023.000000 20.000000 12000.000000 -41.258899 -47.489423 -52.191561 0.041840 14999999.999859 0.021460 0.742647 0.733750"
"10.000000 2500000.000000 33.000000 15.000000 495.000000 15.000000 40.000000 4000.000000 -44.716204 -55.878706 -68.509263 0.048097 2499999.999928 0.000782 0.319022 0.313875"
"12.000000 3000000.000000 30.000000 19.000000 570.000000 255.000000 20.000000 8000.000000 -46.252928 -58.667825 -65.916370 0.005751 3000000.000000 0.002181 0.218479 0.218125"
"24.000000 18000000.000000 25.000000 38.000000 950.000000 511.000000 40.000000 12000.000000 -54.531643 -66.239293 -73.959404 0.079834 16835320.115540 7316143.081750 0.864880 0.845040"
"34.000000 68000000.000000 17.000000 21.000000 357.000000 3.000000 160.000000 4000.000000 -46.519534 -55.670555 -64.072456 0.730669 6087854.322209 10557626.188356 1.395950 0.722933"
"10.000000 20000000.000000 39.000000 28.000000 1092.000000 3.000000 80.000000 12000.000000 -50.226800 -65.316697 -77.172968 0.560468 18478009.945583 1035143.217278 1.164807 0.844753"
"39.000000 9750000.000000 15.000000 14.000000 210.000000 1023.000000 20.000000 12000.000000 -41.162864 -53.327296 -60.263302 0.015047 9750000.000000 0.010116 0.484294 0.482271"
"5.000000 1250000.000000 19.000000 17.000000 323.000000 511.000000 80.000000 8000.000000 -48.289216 -53.134951 -60.785361 0.001447 1250000.000000 0.003001 0.076756 0.076719"
"21.000000 15750000.000000 22.000000 7.000000 154.000000 255.000000 80.000000 6000.000000 -42.162743 -52.245782 -62.882701 0.126216 10837266.765203 3379414.647903 0.907358 0.864831"
"28.000000 21000000.000000 24.000000 8.000000 192.000000 3.000000 20.000000 10000.000000 -43.020828 -55.205214 -64.186829 0.703239 13296612.885112 9824608.411625 1.296391 0.782791"
"29.000000 14500000.000000 35.000000 31.000000 1085.000000 3.000000 160.000000 6000.000000 -50.353743 -65.163179 -75.167423 0.708175 9202870.892213 7860142.623051 1.351344 0.744639"
"12.000000 9000000.000000 3.000000 21.000000 63.000000 63.000000 160.000000 6000.000000 -42.782396 -53.981111 -59.561985 0.084541 8999999.976516 0.002306 0.735079 0.712500"
"13.000000 19500000.000000 35.000000 1.000000 35.000000 1023.000000 160.000000 6000.000000 -40.878702 -61.953338 -70.602593 0.023165 7156268.369701 2969996.530411 0.579956 0.575346"
"24.000000 12000000.000000 6.000000 32.000000 192.000000 63.000000 20.000000 4000.000000 -41.618856 -57.189888 -70.532165 0.330908 6779559.675277 5011385.684486 1.036618 0.899987"
"13.000000 19500000.000000 28.000000 36.000000 1008.000000 15.000000 160.000000 12000.000000 -54.740245 -65.614423 -76.440686 0.273322 19499392.660334 0.002797 0.919473 0.819849"
"9.000000 13500000.000000 8.000000 17.000000 136.000000 15.000000 40.000000 4000.000000 -48.633123 -53.380243 -57.172184 0.369824 7240478.450314 617627.354475 1.061921 0.888769"
"34.000000 51000000.000000 38.000000 3.000000 114.000000 63.000000 160.000000 8000.000000 -42.228680 -59.930962 -73.771882 0.388256 14591174.144036 8678734.240994 1.069627 0.880942"
"29.000000 14500000.000000 1.000000 23.000000 23.000000 511.000000 80.000000 12000.000000 -41.063730 -52.759905 -64.009905 0.029933 14499999.999991 0.007043 0.608036 0.601958"
"18.000000 27000000.000000 39.000000 22.000000 858.000000 1023.000000 80.000000 10000.000000 -47.667814 -61.883212 -75.955759 0.032658 12913622.715501 4857231.426908 0.673306 0.666199"
"17.000000 34000000.000000 5.000000 22.000000 110.000000 31.000000 80.000000 8000.000000 -43.072638 -55.104983 -62.931136 0.374684 14439306.780297 2216151.262121 1.062495 0.886212"
"12.000000 6000000.000000 23.000000 1.000000 23.000000 63.000000 80.000000 8000.000000 -41.579335 -48.199895 -63.718439 0.023922 5999999.999999 0.001175 0.371246 0.368250"
"32.000000 32000000.000000 28.000000 38.000000 1064.000000 7.000000 80.000000 4000.000000 -52.578105 -64.445980 -76.122450 0.629738 6531738.440438 9139311.859948 1.247935 0.795239"
"37.000000 74000000.000000 16.000000 6.000000 96.000000 127.000000 20.000000 4000.000000 -41.361592 -51.016567 -58.162763 0.298906 7061504.648085 10980306.694004 1.021546 0.898863"
"22.000000 5500000.000000 3.000000 40.000000 120.000000 63.000000 20.000000 6000.000000 -42.601799 -61.036325 -73.479471 0.046053 5499999.999889 0.001846 0.551297 0.544083"
"35.000000 17500000.000000 25.000000 6.000000 150.000000 1023.000000 40.000000 8000.000000 -41.511437 -53.474942 -65.976574 0.064249 12264429.333245 13030507.948070 0.807031 0.789873"
"35.000000 8750000.000000 7.000000 40.000000 280.000000 511.000000 20.000000 8000.000000 -45.400876 -60.739152 -75.408814 0.034684 8749999.999982 0.009080 0.682937 0.676531"
"28.000000 14000000.000000 17.000000 36.000000 612.000000 127.000000 160.000000 10000.000000 -49.665098 -61.753580 -72.276897 0.061287 13999999.997213 0.003258 0.696699 0.681800"
"14.000000 14000000.000000 3.000000 16.000000 48.000000 255.000000 160.000000 12000.000000 -43.398186 -51.693712 -58.227739 0.027908 13999999.999995 0.003494 0.563626 0.558167"
"10.000000 10000000.000000 2.000000 26.000000 52.000000 3.000000 160.000000 12000.000000 -41.285795 -51.336041 -65.073322 0.164179 9999994.720844 0.000709 0.426515 0.399833"
"3.000000 2250000.000000 12.000000 37.000000 444.000000 127.000000 20.000000 8000.000000 -59.229404 -60.617129 -61.310992 0.003769 2250000.000000 0.001308 0.165267 0.165094"
"35.000000 17500000.000000 2.000000 18.000000 36.000000 1023.000000 80.000000 12000.000000 -41.437095 -51.373741 -58.849689 0.046884 17499999.999591 0.020082 0.733068 0.721375"
"34.000000 8500000.000000 34.000000 37.000000 1258.000000 3.000000 160.000000 6000.000000 -43.986429 -64.740448 -76.349562 0.349487 8498108.231889 0.001427 0.814128 0.690096"
"2.000000 500000.000000 34.000000 9.000000 306.000000 3.000000 20.000000 4000.000000 -71.573199 -71.573199 -71.573199 0.016061 500000.000000 0.000652 0.077708 0.077375"
"30.000000 7500000.000000 8.000000 37.000000 296.000000 3.000000 40.000000 4000.000000 -41.160014 -58.088605 -72.215134 0.712952 5939919.753119 8907995.632577 1.349327 0.748133"
"32.000000 24000000.000000 27.000000 11.000000 297.000000 255.000000 160.000000 8000.000000 -47.391581 -58.335565 -68.032488 0.177383 14827681.436375 7451995.340087 0.951100 0.885954"
"17.000000 8500000.000000 17.000000 11.000000 187.000000 63.000000 160.000000 10000.000000 -46.813055 -54.021356 -60.716427 0.029209 8499999.999995 0.001244 0.411119 0.406950"
"31.000000 7750000.000000 34.000000 9.000000 306.000000 511.000000 20.000000 12000.000000 -45.589247 -57.305534 -71.945166 0.011874 7750000.000000 0.005028 0.415703 0.414437"
"23.000000 11500000.000000 34.000000 23.000000 782.000000 3.000000 40.000000 4000.000000 -48.358672 -63.078273 -72.178945 0.675735 6060155.288439 5282652.135930 1.291177 0.776556"
"39.000000 78000000.000000 40.000000 15.000000 600.000000 3.000000 80.000000 10000.000000 -49.812758 -65.203091 -75.596387 0.750231 13853851.790357 16080824.360584 1.404550 0.726262"
"29.000000 7250000.000000 39.000000 36.000000 1404.000000 31.000000 40.000000 8000.000000 -55.814089 -67.845369 -79.842584 0.069707 7249999.995958 0.001473 0.539037 0.527969"
"39.000000 9750000.000000 38.000000 27.000000 1026.000000 3.000000 160.000000 4000.000000 -49.549136 -65.135397 -74.403076 0.750231 5903943.793213 14164585.698319 1.431007 0.708360"
"17.000000 4250000.000000 31.000000 28.000000 868.000000 63.000000 160.000000 12000.000000 -48.203257 -64.118534 -75.350506 0.009530 4250000.000000 0.000945 0.178118 0.177562"
"41.000000 20500000.000000 9.000000 9.000000 81.000000 255.000000 160.000000 10000.000000 -41.116528 -48.863336 -54.382643 0.213106 18770875.075308 11927104.000436 0.974478 0.891617"
"40.000000 60000000.000000 30.000000 5.000000 150.000000 15.000000 160.000000 8000.000000 -42.182546 -57.113645 -68.211500 0.583987 13614438.126926 13445299.720874 1.205244 0.815845"
"30.000000 15000000.000000 33.000000 6.000000 198.000000 255.000000 20.000000 10000.000000 -45.645576 -58.890378 -70.725158 0.168763 14207790.869452 11146250.842918 0.957548 0.910530"
"21.000000 5250000.000000 22.000000 8.000000 176.000000 1023.000000 20.000000 8000.000000 -44.074139 -54.673721 -63.397119 0.009633 5250000.000000 0.008144 0.367759 0.366719"
"4.000000 8000000.000000 9.000000 37.000000 333.000000 255.000000 40.000000 6000.000000 -69.270029 -70.413052 -73.519296 0.022636 7121053.373258 283970.992587 0.653683 0.649203"
"27.000000 6750000.000000 3.000000 39.000000 117.000000 3.000000 80.000000 8000.000000 -45.115058 -60.738758 -73.827349 0.186846 6749989.972518 0.000787 0.455383 0.423781"
"6.000000 9000000.000000 19.000000 19.000000 361.000000 1023.000000 40.000000 12000.000000 -43.596815 -55.196789 -61.341625 0.009430 9000000.000000 0.012815 0.405414 0.404250"
"18.000000 9000000.000000 33.000000 29.000000 957.000000 511.000000 20.000000 6000.000000 -45.177829 -63.756411 -70.965909 0.060687 8019499.498275 4534119.432841 0.825976 0.811900"
"8.000000 2000000.000000 6.000000 6.000000 36.000000 3.000000 80.000000 4000.000000 -42.433759 -44.693955 -46.549498 0.090485 1999999.991013 0.000587 0.245608 0.237500"
"39.000000 19500000.000000 26.000000 19.000000 494.000000 511.000000 80.000000 12000.000000 -42.651298 -59.486027 -67.530338 0.089824 19499999.917366 0.018824 0.853348 0.827208"
"8.000000 6000000.000000 40.000000 17.000000 680.000000 1023.000000 20.000000 6000.000000 -60.244838 -66.790394 -73.844220 0.013579 5060911.411982 2248873.249825 0.515575 0.513683"
"27.000000 27000000.000000 37.000000 15.000000 555.000000 1023.000000 20.000000 4000.000000 -48.224350 -62.649731 -73.716289 0.049513 5490539.772085 9672915.654683 0.771841 0.760186"
"12.000000 12000000.000000 8.000000 5.000000 40.000000 3.000000 20.000000 12000.000000 -43.023627 -46.281018 -49.701583 0.257429 11999768.559429 0.001140 0.643495 0.586989"
"6.000000 1500000.000000 27.000000 34.000000 918.000000 15.000000 20.000000 8000.000000 -58.975494 -65.104081 -71.670549 0.013855 1500000.000000 0.000770 0.118492 0.118062"
"21.000000 15750000.000000 30.000000 31.000000 930.000000 255.000000 160.000000 6000.000000 -50.142388 -62.304580 -74.504989 0.126216 10748516.638130 3435452.465642 0.908117 0.865938"
"34.000000 68000000.000000 16.000000 14.000000 224.000000 255.000000 20.000000 10000.000000 -42.990346 -53.634067 -61.137386 0.185738 15640772.992092 11813543.238582 0.963755 0.905601"
"29.000000 29000000.000000 27.000000 36.000000 972.000000 127.000000 40.000000 8000.000000 -45.648194 -65.793559 -77.857576 0.258683 12748985.740976 8278423.638013 1.001482 0.910838"
"13.000000 13000000.000000 26.000000 23.000000 598.000000 1023.000000 80.000000 4000.000000 -46.169610 -58.978276 -68.062359 0.023165 4791948.638514 2943895.247757 0.578098 0.573467"
"16.000000 8000000.000000 37.000000 23.000000 851.000000 1023.000000 160.000000 6000.000000 -46.522460 -61.156371 -73.483396 0.028872 7801014.676923 3785996.866343 0.629082 0.622781"
"27.000000 40500000.000000 40.000000 2.000000 80.000000 255.000000 40.000000 12000.000000 -41.489283 -59.617149 -74.172107 0.155300 18637180.771969 7555605.460701 0.944407 0.897863"
"32.000000 16000000.000000 9.000000 29.000000 261.000000 31.000000 80.000000 6000.000000 -42.009083 -60.232996 -68.443810 0.471762 10538041.724832 8258996.829619 1.117161 0.861485"
"6.000000 1500000.000000 14.000000 20.000000 280.000000 7.000000 20.000000 6000.000000 -41.115069 -53.260405 -59.502226 0.028344 1499999.999999 0.000637 0.136605 0.135417"
"6.000000 4500000.000000 13.000000 30.000000 390.000000 511.000000 40.000000 12000.000000 -47.628366 -62.075689 -69.663194 0.004229 4500000.000000 0.003530 0.212385 0.212125"
"5.000000 5000000.000000 38.000000 1.000000 38.000000 31.000000 160.000000 8000.000000 -56.024805 -64.579404 -70.607199 0.024220 4999999.999999 0.000828 0.307404 0.304875"
"12.000000 12000000.000000 40.000000 5.000000 200.000000 255.000000 40.000000 8000.000000 -41.813468 -57.319371 -71.939666 0.065087 11999999.996135 0.007443 0.813522 0.796500"
"35.000000 26250000.000000 18.000000 21.000000 378.000000 511.000000 160.000000 12000.000000 -43.843408 -57.388090 -65.916501 0.112529 21081721.734532 9922620.441507 0.890069 0.853760"
"18.000000 36000000.000000 2.000000 13.000000 26.000000 15.000000 40.000000 10000.000000 -42.082024 -48.892257 -55.448541 0.472535 16666722.653198 2901980.546103 1.112083 0.868707"
"10.000000 15000000.000000 28.000000 1.000000 28.000000 3.000000 40.000000 12000.000000 -43.809280 -56.845926 -67.210805 0.311028 14998686.197615 0.001324 0.773663 0.681690"
"38.000000 38000000.000000 9.000000 39.000000 351.000000 511.000000 20.000000 10000.000000 -41.773220 -59.464859 -73.827641 0.120968 13934983.554504 18590634.235835 0.921410 0.890152"
"13.000000 9750000.000000 28.000000 33.000000 924.000000 255.000000 40.000000 6000.000000 -45.646310 -62.606547 -71.557843 0.082020 9514606.959677 1680147.743968 0.858307 0.835212"
"29.000000 29000000.000000 23.000000 4.000000 92.000000 31.000000 20.000000 6000.000000 -42.693713 -51.989102 -64.102044 0.456847 9836327.776879 7793947.365965 1.100249 0.875490"
"32.000000 16000000.000000 3.000000 16.000000 48.000000 7.000000 40.000000 10000.000000 -42.037732 -50.169148 -58.322095 0.629738 15458475.944819 10198469.979525 1.234712 0.806160"
"39.000000 9750000.000000 37.000000 13.000000 481.000000 15.000000 40.000000 10000.000000 -45.717456 -63.469542 -74.321290 0.123610 9749999.468585 0.001365 0.582340 0.559925"
"7.000000 5250000.000000 40.000000 27.000000 1080.000000 31.000000 40.000000 10000.000000 -43.604374 -62.978628 -75.987558 0.026165 5249999.999999 0.000999 0.314074 0.311775"
"24.000000 6000000.000000 16.000000 13.000000 208.000000 7.000000 80.000000 6000.000000 -42.544327 -52.237522 -60.729876 0.148595 5999998.573815 0.000896 0.508781 0.480333"
"30.000000 45000000.000000 30.000000 28.000000 840.000000 255.000000 160.000000 6000.000000 -46.452662 -62.672802 -72.289505 0.168763 11032672.790381 6654615.199218 0.945059 0.884207"
"11.000000 2750000.000000 23.000000 22.000000 506.000000 7.000000 160.000000 8000.000000 -50.686141 -61.675244 -68.566296 0.038858 2749999.999986 0.000592 0.167547 0.165281"
"4.000000 4000000.000000 32.000000 32.000000 1024.000000 7.000000 20.000000 12000.000000 -48.219492 -59.683382 -65.059937 0.044063 3999999.999942 0.000841 0.230171 0.227667"
"18.000000 13500000.000000 35.000000 40.000000 1400.000000 127.000000 20.000000 8000.000000 -49.265115 -65.322879 -77.983237 0.186999 10966387.894607 4310587.874088 0.970590 0.919197"
"7.000000 7000000.000000 23.000000 3.000000 69.000000 511.000000 160.000000 10000.000000 -42.603017 -52.433829 -58.249008 0.009030 7000000.000000 0.003973 0.333540 0.332500"
